ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID
shah1262,Shahdara,Eurasia,,,shah1262,,,indo1319,shug1248
lowe1389,Lower Yazgulyam,Eurasia,,,lowe1389,,,indo1319,yazg1240
uppe1401,Upper Yazgulyam,Eurasia,,,uppe1401,,,indo1319,yazg1240
oldp1254,Old Persian (ca. 600-400 B.C.),Eurasia,32.0,54.0,oldp1254,peo,IR,indo1319,
midd1352,Middle-Modern Persian,,,,midd1352,,,indo1319,
mode1259,Modern Southwestern Iranian,,,,mode1259,,,indo1319,
pahl1241,Pahlavi,Eurasia,30.06,52.7,pahl1241,pal,IN,indo1319,
bash1263,Bashkardi,Eurasia,32.0,53.0,bash1263,bsg,IR,indo1319,
kumz1235,Kumzari,Eurasia,26.1602,56.4202,kumz1235,zum,OM,indo1319,
sout2645,Fars Dialects,Eurasia,29.746,52.267,sout2645,fay,IR,indo1319,
fars1254,Farsic-Caucasian Tat,,,,fars1254,,,indo1319,
luri1257,Luric-Dezfulic,,,,luri1257,,,indo1319,
lari1253,Larestani,Eurasia,27.6436,54.63449,lari1253,lrl,IR,indo1319,
nort2644,Northern Bashaka,Eurasia,,,nort2644,,,indo1319,bash1263
sout2644,Southern Bashaka,Eurasia,,,sout2644,,,indo1319,bash1263
garm1243,Garmsiri,Eurasia,,,garm1243,,,indo1319,bash1263
nort3346,North Bashkardi,Eurasia,,,nort3346,,,indo1319,bash1263
mina1281,Minabic,Eurasia,,,mina1281,,,indo1319,bash1263
hali1246,Halilrudi,Eurasia,,,hali1246,,,indo1319,bash1263
band1359,Bandar Abbas,Eurasia,,,band1359,,,indo1319,bash1263
ruda1234,Rudani,Eurasia,,,ruda1234,,,indo1319,bash1263
mina1282,Minabi,Eurasia,,,mina1282,,,indo1319,bash1263
manu1265,Manujani,Eurasia,,,manu1265,,,indo1319,bash1263
rudb1239,Rudbāri (Halilrud),Eurasia,,,rudb1239,,,indo1319,bash1263
kahn1234,Kahnuji,Eurasia,,,kahn1234,,,indo1319,bash1263
jiro1234,Jirofti,Eurasia,,,jiro1234,,,indo1319,bash1263
parm1234,Parmont,Eurasia,,,parm1234,,,indo1319,bash1263
gwaf1234,Gwafr,Eurasia,,,gwaf1234,,,indo1319,bash1263
piro1250,Pirou,Eurasia,,,piro1250,,,indo1319,bash1263
shah1264,Shahbavek,Eurasia,,,shah1264,,,indo1319,bash1263
gara1270,Garahven,Eurasia,,,gara1270,,,indo1319,bash1263
jude1270,Judeo-Shirazi,Eurasia,,,jude1270,,,indo1319,sout2645
kala1411,Kalati,Eurasia,,,kala1411,,,indo1319,sout2645
masa1326,Masarmi,Eurasia,,,masa1326,,,indo1319,sout2645
somg1234,Somghuni,Eurasia,,,somg1234,,,indo1319,sout2645
arda1234,Ardakani,Eurasia,,,arda1234,,,indo1319,sout2645
kond1305,Kondazi,Eurasia,,,kond1305,,,indo1319,sout2645
dava1250,Davani,Eurasia,,,dava1250,,,indo1319,sout2645
buri1259,Buringuni,Eurasia,,,buri1259,,,indo1319,sout2645
papu1256,Papuni,Eurasia,,,papu1256,,,indo1319,sout2645
xull1234,Xullari,Eurasia,,,xull1234,,,indo1319,sout2645
cauc1242,Caucasian Tat,,,,cauc1242,,,indo1319,
fars1255,Farsic,,,,fars1255,,,indo1319,
musl1236,Muslim Tat,Eurasia,41.425062,46.645589,musl1236,ttt,AZ;IR,indo1319,
jude1256,Judeo-Tat,Eurasia,42.068306,48.264749,jude1256,jdt,AZ,indo1319,
absh1238,Absheron,Eurasia,,,absh1238,,,indo1319,musl1236
arme1260,Armeno-Tat,Eurasia,,,arme1260,,,indo1319,musl1236
deve1238,Devechi,Eurasia,,,deve1238,,,indo1319,musl1236
sura1244,Surakhani,Eurasia,,,sura1244,,,indo1319,musl1236
quba1239,Quba (Indo-European),Eurasia,,,quba1239,,,indo1319,musl1236
malh1241,Malham,Eurasia,,,malh1241,,,indo1319,musl1236
arus1241,Aruskush-Daqqushchu,Eurasia,,,arus1241,,,indo1319,musl1236
lahy1238,Lahyj,Eurasia,,,lahy1238,,,indo1319,musl1236
qona1238,Qonaqkend,Eurasia,,,qona1238,,,indo1319,musl1236
bala1297,Balakhani,Eurasia,,,bala1297,,,indo1319,musl1236
nort2643,Northern Tats,Eurasia,,,nort2643,,,indo1319,musl1236
qyzy1242,Qyzyl Qazma,Eurasia,,,qyzy1242,,,indo1319,musl1236
derb1244,Derbend,Eurasia,,,derb1244,,,indo1319,jude1256
jude1257,Judeo-Persian,Eurasia,31.45071,43.57147,jude1257,jpr,IR;IL,indo1319,
west2369,Western Farsi,Eurasia,32.9,53.3,west2369,pes,AF;AZ;IR;IQ;TR;TM,indo1319,
east2745,Eastern Farsic,,,,east2745,,,indo1319,
arak1251,Araki (Iran),Eurasia,,,arak1251,,,indo1319,west2369
keta1242,Ketabi,Eurasia,,,keta1242,,,indo1319,west2369
qazv1241,Qazvini Persian,Eurasia,,,qazv1241,,,indo1319,west2369
mash1264,Mashadi,Eurasia,,,mash1264,,,indo1319,west2369
esfa1238,Esfahani,Eurasia,,,esfa1238,,,indo1319,west2369
qazv1239,Perso-Tabaric,Eurasia,,,qazv1239,,,indo1319,west2369
kerm1247,Kermani Persian,Eurasia,,,kerm1247,,,indo1319,west2369
mash1274,Mashhadi Persian,Eurasia,,,mash1274,,,indo1319,west2369
band1335,Bandari,Eurasia,,,band1335,,,indo1319,west2369
shir1258,Shirazi,Eurasia,,,shir1258,,,indo1319,west2369
bass1257,Basseri,Eurasia,,,bass1257,,,indo1319,west2369
qomi1234,Qomi Persian,Eurasia,,,qomi1234,,,indo1319,west2369
damg1234,Damghani Persian,Eurasia,,,damg1234,,,indo1319,west2369
sist1235,Sistani Persian,Eurasia,,,sist1235,,,indo1319,west2369
olds1251,Old Shirazi,Eurasia,,,olds1251,,,indo1319,west2369
khor1275,Khorasan Persian,Eurasia,,,khor1275,,,indo1319,west2369
qayi1234,Qayini Persian,Eurasia,,,qayi1234,,,indo1319,west2369
tehr1242,Tehrani,Eurasia,,,tehr1242,,,indo1319,west2369
tale1240,Taleqan-Karaj,Eurasia,,,tale1240,,,indo1319,west2369
shem1240,Shemiran,Eurasia,,,shem1240,,,indo1319,west2369
lowe1449,Lower Jajrudi,Eurasia,,,lowe1449,,,indo1319,west2369
dama1279,Damavandi,Eurasia,,,dama1279,,,indo1319,west2369
dari1249,Dari,Eurasia,31.0405,67.3593,dari1249,prs,AF;IR;PK;TJ;TM,indo1319,
haza1239,Hazaragi,Eurasia,33.3708,64.5105,haza1239,haz,AF;IR;PK;TJ,indo1319,
aima1241,Aimaq,Eurasia,35.283,59.1756,aima1241,aiq,AF;IR,indo1319,
taji1250,Tajikic,,,,taji1250,,,indo1319,
dehw1238,Dehwari,Eurasia,29.5205,66.5977,dehw1238,deh,PK,indo1319,
pahl1240,Pahlavani,Eurasia,31.3267,62.1978,pahl1240,phv,AF,indo1319,
pars1250,Parsiwan,Eurasia,,,pars1250,,,indo1319,dari1249
nucl1275,Nuclear Dari,Eurasia,,,nucl1275,,,indo1319,dari1249
teim1238,Teimuri,Eurasia,,,teim1238,,,indo1319,aima1241
mali1277,Maliki,Eurasia,,,mali1277,,,indo1319,aima1241
taim1248,Taimuri,Eurasia,,,taim1248,,,indo1319,aima1241
mizm1238,Mizmast,Eurasia,,,mizm1238,,,indo1319,aima1241
zain1238,Zainal,Eurasia,,,zain1238,,,indo1319,aima1241
firo1239,Firozkohi,Eurasia,,,firo1239,,,indo1319,aima1241
chin1474,Chinghizi,Eurasia,,,chin1474,,,indo1319,aima1241
zohr1238,Zohri,Eurasia,,,zohr1238,,,indo1319,aima1241
taim1249,Taimani,Eurasia,,,taim1249,,,indo1319,aima1241
jams1238,Jamshidi,Eurasia,,,jams1238,,,indo1319,aima1241
bukh1238,Bukharic,Eurasia,41.0,64.0,bukh1238,bhh,UZ,indo1319,
taji1245,Tajik,Eurasia,38.8213,68.5549,taji1245,tgk,AF;CN;KG;TJ;UZ,indo1319,
vaxi1234,Vaxio-Bolo,Eurasia,,,vaxi1234,,,indo1319,taji1245
bada1264,Badakhshan,Eurasia,,,bada1264,,,indo1319,taji1245
luli1238,Lyuli,Eurasia,,,luli1238,,,indo1319,taji1245
hiss1235,Hissar Tajik,Eurasia,,,hiss1235,,,indo1319,taji1245
darw1234,Darwazi,Eurasia,38.3161,70.7643,darw1234,drw,AF,indo1319,taji1245
matc1242,Matchin,Eurasia,,,matc1242,,,indo1319,taji1245
kara1511,Karatag,Eurasia,,,kara1511,,,indo1319,taji1245
derb1246,Derbent,Eurasia,,,derb1246,,,indo1319,taji1245
goro1274,Goron,Eurasia,,,goro1274,,,indo1319,taji1245
kulj1234,Kuljub,Eurasia,,,kulj1234,,,indo1319,taji1245
luri1252,Luric,,,,luri1252,,,indo1319,
dezf1238,Dezfuli-Shushtari,Eurasia,32.374,48.907,dezf1238,def,IR,indo1319,
nort2645,Northern Luri,Eurasia,32.5438,47.916,nort2645,lrc,IR;IQ,indo1319,
bakh1252,Bakhtiari-Southern Lori,,,,bakh1252,,,indo1319,
boru1243,Borujerdi,Eurasia,,,boru1243,,,indo1319,nort2645
naha1259,Nahavandi,Eurasia,,,naha1259,,,indo1319,nort2645
khor1268,Khorramabadi,Eurasia,,,khor1268,,,indo1319,nort2645
bala1298,Bala-Gariva'i,Eurasia,,,bala1298,,,indo1319,nort2645
caga1240,Cagani,Eurasia,,,caga1240,,,indo1319,nort2645
maha1286,Mahali (Iran),Eurasia,,,maha1286,,,indo1319,nort2645
andi1253,Andimeshki,Eurasia,,,andi1253,,,indo1319,nort2645
bakh1245,Bakhtiari,Eurasia,32.0163,49.7713,bakh1245,bqi,IR,indo1319,
sout2647,Southern Luri,Eurasia,30.4669,50.8382,sout2647,luz,IR,indo1319,
haft1238,Haft-Lang,Eurasia,,,haft1238,,,indo1319,bakh1245
kuhr1238,Kuhrang,Eurasia,,,kuhr1238,,,indo1319,bakh1245
char1266,Charlang,Eurasia,,,char1266,,,indo1319,bakh1245
chel1241,Chelgerd,Eurasia,,,chel1241,,,indo1319,bakh1245
kohg1238,Kohgiluyeh,Eurasia,,,kohg1238,,,indo1319,sout2647
shul1241,Shuli,Eurasia,,,shul1241,,,indo1319,sout2647
boye1238,Boyerahmadi,Eurasia,,,boye1238,,,indo1319,sout2647
yasu1238,Yasuji,Eurasia,,,yasu1238,,,indo1319,sout2647
mama1269,Mamasani,Eurasia,,,mama1269,,,indo1319,sout2647
shus1253,Shushtari,Eurasia,,,shus1253,,,indo1319,dezf1238
dezf1239,Dezfuli,Eurasia,,,dezf1239,,,indo1319,dezf1238
bast1244,Bastak,Eurasia,,,bast1244,,,indo1319,lari1253
gera1240,Gerash,Eurasia,,,gera1240,,,indo1319,lari1253
khon1246,Xonj,Eurasia,,,khon1246,,,indo1319,lari1253
evaz1237,Evaz,Eurasia,,,evaz1237,,,indo1319,lari1253
bikh1237,Bixa,Eurasia,,,bikh1237,,,indo1319,lari1253
nucl1274,Lari,Eurasia,,,nucl1274,,,indo1319,lari1253
khot1251,Khotanese,Eurasia,38.33,79.04,khot1251,kho,CN,indo1319,
tums1237,Tumshuqese,Eurasia,39.866667,79.066667,tums1237,xtq,CN,indo1319,
yidg1240,Yidgha,Eurasia,36.014,71.5077,yidg1240,ydg,PK,indo1319,
munj1244,Munji,Eurasia,35.9321,70.9404,munj1244,mnj,AF,indo1319,
nort2649,Northern Munji,Eurasia,,,nort2649,,,indo1319,munj1244
cent1974,Central Munji,Eurasia,,,cent1974,,,indo1319,munj1244
sout2651,Southern Munji,Eurasia,,,sout2651,,,indo1319,munj1244
mama1270,Mamalgha Munji,Eurasia,,,mama1270,,,indo1319,munj1244
sogd1247,Sogdic-Ossetic,,,,sogd1247,,,indo1319,
cent2318,Central Iranian PB,,,,cent2318,,,indo1319,
sogd1248,Sogdic,,,,sogd1248,,,indo1319,
osse1245,Ossetic,,,,osse1245,,,indo1319,
khwa1238,Khwarezmian,Eurasia,41.68,60.75,khwa1238,xco,UZ,indo1319,
sogd1246,Sogdian-Yagnobi,,,,sogd1246,,,indo1319,
yagn1238,Yagnobi,Eurasia,39.1486,69.2422,yagn1238,yai,TJ,indo1319,
sogd1245,Sogdian,Eurasia,39.7,66.983,sogd1245,sog,UZ,indo1319,
east2307,Eastern Yagnobi,Eurasia,,,east2307,,,indo1319,yagn1238
west2371,Western Yagnobi,Eurasia,,,west2371,,,indo1319,yagn1238
osse1243,Modern Ossetic,Eurasia,42.98,44.61,osse1243,,AZ;GE;RU;TR,indo1319,
oldo1234,Old Ossetic,Eurasia,48.48,39.46,oldo1234,oos,UA,indo1319,
digo1242,Digor Ossetian,Eurasia,43.158056,44.156944,digo1242,,,indo1319,
iron1242,Iron Ossetian,Eurasia,42.98,44.61,iron1242,oss,,indo1319,
digo1244,Digora,Eurasia,,,digo1244,,,indo1319,digo1242
jass1238,Jassic,Eurasia,,,jass1238,,,indo1319,digo1242
ursd1234,Ursdon-Sindziqaw,Eurasia,,,ursd1234,,,indo1319,digo1242
chik1256,Chikola-Lesken,Eurasia,,,chik1256,,,indo1319,digo1242
wall1261,Wallagkom,Eurasia,,,wall1261,,,indo1319,digo1242
kuda1250,Kudar,Eurasia,,,kuda1250,,,indo1319,iron1242
tual1241,Tual,Eurasia,,,tual1241,,,indo1319,iron1242
taga1264,Tagaur,Eurasia,,,taga1264,,,indo1319,iron1242
kurt1247,Kurtat,Eurasia,,,kurt1247,,,indo1319,iron1242
alla1246,Allagir,Eurasia,,,alla1246,,,indo1319,iron1242
nort3177,Northwestern Iranian,,,,nort3177,,,indo1319,
bact1239,Bactrian,Eurasia,36.81,66.85,bact1239,xbc,AF,indo1319,
laki1246,Laki-Kurdish,,,,laki1246,,,indo1319,
semn1249,Semnani-Biyabuneki,Eurasia,35.5295,53.2868,semn1249,smy,IR,indo1319,
cent2264,Central Iran Kermanic,,,,cent2264,,,indo1319,
balo1260,Balochic,,,,balo1260,,,indo1319,
part1239,Parthian,Eurasia,37.052,56.056,part1239,xpr,IR,indo1319,
tati1243,Adharic,,,,tati1243,,,indo1319,
casp1236,Caspian,,,,casp1236,,,indo1319,
komi1276,Komisenian,,,,komi1276,,,indo1319,
laki1244,Laki,Eurasia,34.0103,47.9398,laki1244,lki,IR,indo1319,
kurd1259,Kurdish,Eurasia,,,kurd1259,kur,IQ,indo1319,
cent1972,Central Kurdish,Eurasia,35.6539,45.8077,cent1972,ckb,IR;IQ,indo1319,
sout2640,Southern Kurdish,Eurasia,32.8977,46.5976,sout2640,sdh,IR;IQ,indo1319,
nort2641,Northern Kurdish,Eurasia,37.0,43.0,nort2641,kmr,AM;AZ;IR;IQ;JO;KW;SY;TR;TM,indo1319,
sine1239,Sine'i,Eurasia,,,sine1239,,,indo1319,cent1972
mukr1239,Mukri,Eurasia,,,mukr1239,,,indo1319,cent1972
sora1257,Sorani,Eurasia,,,sora1257,,,indo1319,cent1972
sana1277,Sanandaji,Eurasia,,,sana1277,,,indo1319,cent1972
warm1239,Warmawa,Eurasia,,,warm1239,,,indo1319,cent1972
sout2641,Southern Jafi,Eurasia,,,sout2641,,,indo1319,cent1972
pizh1238,Pizhdar,Eurasia,,,pizh1238,,,indo1319,cent1972
garm1241,Garmiyani,Eurasia,,,garm1241,,,indo1319,cent1972
sule1239,Suleimani,Eurasia,,,sule1239,,,indo1319,cent1972
rewa1238,Rewandiz,Eurasia,,,rewa1238,,,indo1319,cent1972
hewl1238,Hewleri,Eurasia,,,hewl1238,,,indo1319,cent1972
khan1280,Khanaquin,Eurasia,,,khan1280,,,indo1319,cent1972
bing1247,Bingird,Eurasia,,,bing1247,,,indo1319,cent1972
feyl1238,Ilami,Eurasia,,,feyl1238,,,indo1319,sout2640
peri1266,Peripheral Kermanshahic,Eurasia,,,peri1266,,,indo1319,sout2640
laki1247,Lakic Southern Kurdish,Eurasia,,,laki1247,,,indo1319,sout2640
male1280,Malekshahi,Eurasia,,,male1280,,,indo1319,sout2640
garr1245,Garrusi,Eurasia,,,garr1245,,,indo1319,sout2640
bayr1238,Badre'i,Eurasia,,,bayr1238,,,indo1319,sout2640
kalh1241,Kalhori-Sanjabi-Zangane,Eurasia,,,kalh1241,,,indo1319,sout2640
koly1245,Kolyai,Eurasia,,,koly1245,,,indo1319,sout2640
sanj1274,Sanjabi,Eurasia,,,sanj1274,,,indo1319,sout2640
kalh1240,Kalhori,Eurasia,,,kalh1240,,,indo1319,sout2640
zang1256,Zangane,Eurasia,,,zang1256,,,indo1319,sout2640
kerm1244,Kermanshahi,Eurasia,,,kerm1244,,,indo1319,sout2640
kord1245,Kordali,Eurasia,,,kord1245,,,indo1319,sout2640
sout3316,Southern Kurmanji,Eurasia,,,sout3316,,,indo1319,nort2641
west2933,Western Kurmanji,Eurasia,,,west2933,,,indo1319,nort2641
nort3328,Northern Kurmanji,Eurasia,,,nort3328,,,indo1319,nort2641
sout3317,Southeastern Kurmanji,Eurasia,,,sout3317,,,indo1319,nort2641
ashi1242,Ashiti,Eurasia,,,ashi1242,,,indo1319,nort2641
boti1239,Boti,Eurasia,,,boti1239,,,indo1319,nort2641
nort3329,Northwest Kurmanji,Eurasia,,,nort3329,,,indo1319,nort2641
sout3318,Southwest Kurmanji,Eurasia,,,sout3318,,,indo1319,nort2641
siva1240,Sivas,Eurasia,,,siva1240,,,indo1319,nort2641
mara1374,Elbistan Kurmanji,Eurasia,,,mara1374,,,indo1319,nort2641
khor1267,Khorasani Kurmanji,Eurasia,,,khor1267,,,indo1319,nort2641
urfa1239,Urfa Kurmanji,Eurasia,,,urfa1239,,,indo1319,nort2641
alep1242,Aleppo Kurmanji,Eurasia,,,alep1242,,,indo1319,nort2641
bitl1234,Bitlis Kurmanji,Eurasia,,,bitl1234,,,indo1319,nort2641
mush1241,Mush Kurmanji,Eurasia,,,mush1241,,,indo1319,nort2641
baye1238,Bayezidi,Eurasia,,,baye1238,,,indo1319,nort2641
vank1234,Van Kurmanji,Eurasia,,,vank1234,,,indo1319,nort2641
erev1241,Erevan Kurmanji,Eurasia,,,erev1241,,,indo1319,nort2641
mhal1238,Mhallami,Eurasia,,,mhal1238,,,indo1319,nort2641
akre1239,Akre,Eurasia,,,akre1239,,,indo1319,nort2641
zakh1242,Zakho Kurdish,Eurasia,,,zakh1242,,,indo1319,nort2641
amad1240,Amadiye Kurdish,Eurasia,,,amad1240,,,indo1319,nort2641
shei1239,Sheikhan-Dohuk,Eurasia,,,shei1239,,,indo1319,nort2641
barw1242,Barwari Jor,Eurasia,,,barw1242,,,indo1319,nort2641
shem1238,Shemdinani,Eurasia,,,shem1238,,,indo1319,nort2641
gull1240,Gulli,Eurasia,,,gull1240,,,indo1319,nort2641
heka1238,Hakkari,Eurasia,,,heka1238,,,indo1319,nort2641
surc1239,Surchi,Eurasia,,,surc1239,,,indo1319,nort2641
biya1234,Biyabuneki,Eurasia,,,biya1234,,,indo1319,semn1249
semn1251,Semnan,Eurasia,,,semn1251,,,indo1319,semn1249
siva1239,Sivandi,Eurasia,30.08,52.92,siva1239,siy,IR,indo1319,
nucl1790,Nuclear Central Iran Kermanic,,,,nucl1790,,,indo1319,
kavi1234,Kavir,Eurasia,33.518678,55.118327,kavi1234,,,indo1319,
jude1268,Judeo-Hamadani-Borujerdi,Eurasia,34.794267,48.498392,jude1268,,IR,indo1319,
khun1255,Khunsaric,Eurasia,36.6963,49.3742,khun1255,kfm,IR,indo1319,
kash1282,Kashanic,,,,kash1282,,,indo1319,
yazd1241,Yazdi-Kermani-Nayini,,,,yazd1241,,,indo1319,
gazi1243,Gazic,Eurasia,34.0357,49.4553,gazi1243,gzi,IR,indo1319,
jude1271,Judeo-Hamadani,Eurasia,,,jude1271,,,indo1319,jude1268
jude1272,Judeo-Borujerdi,Eurasia,,,jude1272,,,indo1319,jude1268
maha1310,Mahallati,Eurasia,,,maha1310,,,indo1319,khun1255
khun1261,Khunsari,Eurasia,,,khun1261,,,indo1319,khun1255
vane1234,Vaneshani,Eurasia,,,vane1234,,,indo1319,khun1255
jude1274,Judeo-Khomeini,Eurasia,,,jude1274,,,indo1319,khun1255
jude1273,Judeo-Khunsari,Eurasia,,,jude1273,,,indo1319,khun1255
nata1252,Natanzic,Eurasia,33.4593,51.9538,nata1252,ntz,IR,indo1319,
soii1239,Soic,Eurasia,31.8542,54.5964,soii1239,soj,IR,indo1319,
badi1250,Badi (Median),Eurasia,,,badi1250,,,indo1319,nata1252
hanj1234,Hanjani,Eurasia,,,hanj1234,,,indo1319,nata1252
badr1234,Badrudi,Eurasia,,,badr1234,,,indo1319,nata1252
yara1255,Yarandi,Eurasia,,,yara1255,,,indo1319,nata1252
abya1234,Abyane'i,Eurasia,,,abya1234,,,indo1319,nata1252
nata1257,Natanzi,Eurasia,,,nata1257,,,indo1319,nata1252
fari1234,Farizandi,Eurasia,,,fari1234,,,indo1319,nata1252
bidh1234,Bidhandi,Eurasia,,,bidh1234,,,indo1319,nata1252
kash1276,Judeo-Kashani,Eurasia,,,kash1276,,,indo1319,soii1239
tarq1234,Tarqi,Eurasia,,,tarq1234,,,indo1319,soii1239
deli1234,Delijani,Eurasia,,,deli1234,,,indo1319,soii1239
nash1234,Nashalji,Eurasia,,,nash1234,,,indo1319,soii1239
abuz1234,Abuzaydabadi,Eurasia,,,abuz1234,,,indo1319,soii1239
aran1268,Arani-Bidgoli,Eurasia,,,aran1268,,,indo1319,soii1239
soii1240,Soi,Eurasia,,,soii1240,,,indo1319,soii1239
qohr1234,Qohrudi,Eurasia,,,qohr1234,,,indo1319,soii1239
kesh1234,Kesha'i,Eurasia,,,kesh1234,,,indo1319,soii1239
tari1269,Tari (Median),Eurasia,,,tari1269,,,indo1319,soii1239
kamu1265,Kamu'i,Eurasia,,,kamu1265,,,indo1319,soii1239
jows1234,Jowshaqani,Eurasia,,,jows1234,,,indo1319,soii1239
meym1234,Meyma'i,Eurasia,,,meym1234,,,indo1319,soii1239
nayi1242,Nayinic,Eurasia,34.2212,53.521,nayi1242,nyq,IR,indo1319,
zoro1242,Zoroastrian Yazdi,Eurasia,31.8161,54.4469,zoro1242,gbz,IR,indo1319,
keyj1234,Keyjani,Eurasia,,,keyj1234,,,indo1319,nayi1242
tude1234,Tudeshki,Eurasia,,,tude1234,,,indo1319,nayi1242
nucl1272,Nayini,Eurasia,,,nucl1272,,,indo1319,nayi1242
anar1241,Anarak,Eurasia,,,anar1241,,,indo1319,nayi1242
abch1234,Abchuya'i,Eurasia,,,abch1234,,,indo1319,nayi1242
zoro1245,Zoroastrian Dari,Eurasia,,,zoro1245,,,indo1319,zoro1242
gabr1257,Gabri (Iranian),Eurasia,,,gabr1257,,,indo1319,zoro1242
jude1275,Judeo-Yazdi-Kermani,Eurasia,,,jude1275,,,indo1319,zoro1242
pars1253,Parsi (Zoroastrian),Eurasia,,,pars1253,,,indo1319,zoro1242
kerm1245,Judeo-Kermani,Eurasia,,,kerm1245,,,indo1319,zoro1242
yazd1240,Judeo-Yazdi,Eurasia,,,yazd1240,,,indo1319,zoro1242
kafr1235,Kafrudi,Eurasia,,,kafr1235,,,indo1319,gazi1243
jarq1234,Jarquya'i,Eurasia,,,jarq1234,,,indo1319,gazi1243
gazi1245,Gazi,Eurasia,,,gazi1245,,,indo1319,gazi1243
ruda1235,Rudashti,Eurasia,,,ruda1235,,,indo1319,gazi1243
kuhp1234,Kuhpa'i,Eurasia,,,kuhp1234,,,indo1319,gazi1243
arde1234,Ardestani,Eurasia,,,arde1234,,,indo1319,gazi1243
sede1245,Sedehi,Eurasia,,,sede1245,,,indo1319,gazi1243
jude1276,Judeo-Isfahani,Eurasia,,,jude1276,,,indo1319,gazi1243
nohu1234,Nohuji,Eurasia,,,nohu1234,,,indo1319,gazi1243
zefr1234,Zefra'i,Eurasia,,,zefr1234,,,indo1319,gazi1243
khur1237,Khuri,Eurasia,,,khur1237,,,indo1319,kavi1234
farv1234,Farvi,Eurasia,,,farv1234,,,indo1319,kavi1234
garm1244,Garme'i,Eurasia,,,garm1244,,,indo1319,kavi1234
mihr1234,Mihrijan,Eurasia,,,mihr1234,,,indo1319,kavi1234
east2304,Eastern Balochi,Eurasia,28.0,62.0,east2304,bgp,PK,indo1319,
koro1296,Koroshi,Eurasia,29.441,53.008,koro1296,ktl,IR,indo1319,
sout3242,Southern-Western Balochi,,,,sout3242,,,indo1319,
marr1268,Marri,Eurasia,,,marr1268,,,indo1319,east2304
maza1310,Mazari,Eurasia,,,maza1310,,,indo1319,east2304
bugt1234,Bugti,Eurasia,,,bugt1234,,,indo1319,east2304
legh1239,Leghari,Eurasia,,,legh1239,,,indo1319,east2304
kasr1234,Kasrani,Eurasia,,,kasr1234,,,indo1319,east2304
uppe1469,Upper Sindhi Balochi,Eurasia,,,uppe1469,,,indo1319,east2304
inla1271,Inland Koroshi,Eurasia,,,inla1271,,,indo1319,koro1296
coas1324,Coastal Koroshi,Eurasia,,,coas1324,,,indo1319,koro1296
west2368,Western Balochi,Eurasia,37.83,62.17,west2368,bgn,AF;IR;PK;TM,indo1319,
sout2642,Southern Balochi,Eurasia,26.0,64.0,sout2642,bcc,IR;OM;PK,indo1319,
sara1309,Sarawani,Eurasia,,,sara1309,,,indo1319,west2368
sist1234,Sistani Balochi,Eurasia,,,sist1234,,,indo1319,west2368
iran1270,Iranshahr Balochi,Eurasia,,,iran1270,,,indo1319,west2368
sarh1234,Sarhaddi Balochi,Eurasia,,,sarh1234,,,indo1319,west2368
turk1312,Turkmenistan Balochi,Eurasia,,,turk1312,,,indo1319,west2368
afgh1241,Afghanistan Balochi,Eurasia,,,afgh1241,,,indo1319,west2368
rakh1244,Rakhshani,Eurasia,,,rakh1244,,,indo1319,west2368
kala1413,Kalati Balochi,Eurasia,,,kala1413,,,indo1319,west2368
panj1260,Panjguri,Eurasia,,,panj1260,,,indo1319,west2368
kara1513,Karachi Balochi,Eurasia,,,kara1513,,,indo1319,sout2642
kech1244,Kechi,Eurasia,,,kech1244,,,indo1319,sout2642
coas1290,Coastal Balochi,Eurasia,,,coas1290,,,indo1319,sout2642
huut1238,Huuti,Eurasia,,,huut1238,,,indo1319,sout2642
bash1262,Bashgaadi,Eurasia,,,bash1262,,,indo1319,sout2642
bamp1234,Bampuri,Eurasia,,,bamp1234,,,indo1319,sout2642
makr1243,Makrani,Eurasia,,,makr1243,,,indo1319,sout2642
bara1352,Barahuwi,Eurasia,,,bara1352,,,indo1319,sout2642
lash1244,Lashari,Eurasia,,,lash1244,,,indo1319,sout2642
tati1244,Tatic,,,,tati1244,,,indo1319,
gora1267,Gorani,,,,gora1267,,,indo1319,
zaza1246,Zaza,Eurasia,,,zaza1246,zza,TR,indo1319,
adha1238,Adhari,Eurasia,40.05,48.06,adha1238,,AZ,indo1319,
cent2265,Central Tatic,,,,cent2265,,,indo1319,
nort2642,Northern Tatic,,,,nort2642,,,indo1319,
sout3177,Southern Tatic,,,,sout3177,,,indo1319,
goza1238,Alamuti,Eurasia,36.4133,50.6987,goza1238,goz,IR,indo1319,
khoi1250,Kho'ini,Eurasia,36.8997,48.6212,khoi1250,xkc,IR,indo1319,
mara1373,Maraghei,Eurasia,36.8259,49.9665,mara1373,vmh,IR,indo1319,
taly1247,North-Central Talysh,Eurasia,38.4552,48.6349,taly1247,tly,AZ;IR;RU,indo1319,
khal1276,Khalkhalic,,,,khal1276,,,indo1319,
taro1267,Taromic,,,,taro1267,,,indo1319,
diki1238,Dikini,Eurasia,,,diki1238,,,indo1319,mara1373
nort2639,Northern Talyshi,Eurasia,,,nort2639,,,indo1319,taly1247
cent1970,Central Talyshi,Eurasia,,,cent1970,,,indo1319,taly1247
asta1240,Astara,Eurasia,,,asta1240,,,indo1319,taly1247
